timestamp,config,experiment_group,experiment_name,model,input_style,split_strategy,architecture,max_length,learning_rate,output_dir,val_accuracy,val_macro_f1,val_micro_f1,val_auprc,test_accuracy,test_macro_f1,test_micro_f1,test_auprc,note,elapsed_sec
2026-05-20 16:43:40,C:\Users\gyr\Downloads\NaverBoostcamp-KLUE-RE-competition-main\NaverBoostcamp-KLUE-RE-competition-main\configs\split_random.yaml,split,random_split,klue/roberta-base,entity_marker,random,sequence_classification,256,2e-5,outputs/split_random,80.93624884508777,65.47354572348968,82.46062154108131,73.38958270942143,72.37604636188023,52.086280785527926,58.75288683602772,62.33191274039985,random train/val split,569.34
2026-05-20 16:53:05,C:\Users\gyr\Downloads\NaverBoostcamp-KLUE-RE-competition-main\NaverBoostcamp-KLUE-RE-competition-main\configs\split_stratified.yaml,split,label_stratified_split,klue/roberta-base,entity_marker,label_stratified,sequence_classification,256,2e-5,outputs/split_stratified,80.874653526332,66.73634087536577,82.06764518187619,75.74593404175941,73.3290405666452,54.508036631908574,60.39239730226855,62.57338124840478,label stratified train/val split,561.35
2026-05-20 17:02:26,C:\Users\gyr\Downloads\NaverBoostcamp-KLUE-RE-competition-main\NaverBoostcamp-KLUE-RE-competition-main\configs\split_detailed_stratified.yaml,split,detailed_stratified_split,klue/roberta-base,entity_marker,detailed_stratified,sequence_classification,256,2e-5,outputs/split_detailed_stratified,80.47428395441946,67.93224040087249,81.82784272051009,75.91901316511934,73.86992916934965,54.3016118325563,61.283389622351855,62.67469345228813,label-subject_type-object_type stratified split,557.97
