timestamp,config,experiment_group,experiment_name,model,input_style,split_strategy,architecture,max_length,learning_rate,per_device_train_batch_size,gradient_accumulation_steps,per_device_eval_batch_size,output_dir,val_accuracy,val_macro_f1,val_micro_f1,val_auprc,test_accuracy,test_macro_f1,test_micro_f1,test_auprc,note,elapsed_sec,_source_csv
2026-05-21 06:02:09,configs/architecture_cls.yaml,architecture,architecture_cls,klue/roberta-large,typed_entity_marker_punct_question,detailed_stratified,cls,256,3e-05,8,8,16,outputs/architecture_cls,84.75515860794579,79.07011889690679,86.22394154309048,84.83921576032107,80.28332260141661,70.24543520414822,71.41479099678456,76.92341053669539,CLS classification baseline with typed_entity_marker_punct_question,1501.93,architecture_cls.csv
2026-05-21 06:13:53,configs/architecture_entity_start.yaml,architecture,architecture_entity_start,klue/roberta-large,typed_entity_marker_punct_question,detailed_stratified,entity_start,256,3e-05,8,8,16,outputs/architecture_entity_start,84.35478903603327,78.81302920956584,86.03400043038519,84.38355434021008,81.13329040566644,71.16357599448725,73.03689687795648,77.26449628396172,CLS plus subject/object start marker representations,2196.82,architecture_entity_start.csv
2026-05-21 06:15:06,configs/architecture_entity_start_end.yaml,architecture,architecture_entity_start_end,klue/roberta-large,typed_entity_marker_punct_question,detailed_stratified,entity_start_end,256,3e-05,8,8,16,outputs/architecture_entity_start_end,84.29319371727748,78.66524379466333,86.0051993067591,84.76515882252563,81.23631680618159,72.34471855826894,72.44042728019721,78.97126544264876,CLS plus subject/object start and end marker representations,2259.84,architecture_entity_start_end.csv
